Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jac Caglianone","KCR",120.168,489.659,443.05,102.758,64.1058,20.5212,1.88153,16.2492,54.8375,59.4883,37.2859,2.01626,116.797,5.85306,2.63431,0.835285,9.92193,3.26765,1.06608,0.231932,0.0761466,0.238527,0.319237,0.298465,0.396771,0.301889,0.695236,0.164839,3.90634,0.276704,,-0.477731,53.4178,-4.43923,89.487,-0.477731,-3.15,-6.544998466968536,-9.668653011322021,0.0654406,190.82000732421875,,,,,,,488.4,4.07,488.4,4.07,,,,,,,,,,,,,,,,,,,"Jac Caglianone","35041",695506
"Kyren Paris","LAA",18.288,67.781,60.6874,12.2481,7.68423,2.47158,0.243687,1.84865,7.62753,5.85812,5.74062,0.0219427,23.7486,0.78513,0.331331,0.236536,0.784121,2.55815,0.587949,0.201824,0.0846936,0.350373,0.241724,0.277949,0.341966,0.274707,0.619915,0.140143,6.02107,0.293593,,0.17719,5.89846,-2.11039,72.6007,0.17719,0.02,-2.0116815119981766,0.30222221091389656,0.063787,999,,,,,,,54.7,3.038888888,54.7,3.038888888,,,,,,,,,,,,,,,,,,,"Kyren Paris","26420",677347
"Christian Koss","SFG",31.361,112.423,104.075,24.3418,17.1179,4.83182,0.590627,1.80151,11.8682,9.24507,5.19756,0.15731,27.9596,1.23705,0.703942,1.20934,1.97005,2.3752,0.623897,0.233887,0.0462322,0.2487,0.185896,0.276733,0.343593,0.271384,0.620325,0.109705,5.35956,0.300466,,0.0650956,9.48006,-3.80359,73.8854,0.0650956,-0.05,-3.4145330116152763,0.29569001123309135,0.063587,999,,,,,,,88.4,2.851612903,88.4,2.851612903,,,,,,,,,,,,,,,,,,,"Christian Koss","27653",683766
"Nick Loftin","KCR",30.834,112.759,102.271,24.1298,16.8203,4.8662,0.401705,2.04164,11.6936,11.1081,8.22409,0.11931,18.3015,1.06597,0.83604,0.361947,2.26873,1.42009,0.457166,0.23594,0.0729351,0.162306,0.449367,0.297338,0.351266,0.285941,0.648604,0.115326,4.19975,0.266882,,-0.0747825,10.8411,-2.48229,78.5011,-0.0747825,0.14,-2.9319759756326675,-0.3358333259820938,0.0627352,999,,,,,,,94.6,3.051612903,94.6,3.051612903,,,,,,,,,,,,,,,,,,,"Nick Loftin","27630",679845
"Miles Mastrobuoni","SEA",13.059,44.866,40.2777,9.2621,6.95771,1.84921,0.129157,0.326026,4.58681,3.15991,3.78688,0.0998919,8.79916,0.109028,0.280871,0.41156,0.768124,1.644,0.400206,0.229956,0.0844042,0.196121,0.430368,0.295989,0.306564,0.269459,0.602553,0.0766082,5.41407,0.284286,,0.0939154,3.71319,-1.58807,76.6955,0.0939154,0,-1.1384210735559464,0.20152777433395386,0.0621366,999,,,,,,,32,2.461538461,32,2.461538461,,,,,,,,,,,,,,,,,,,"Miles Mastrobuoni","20017",670156
"Hao-Yu  Lee","DET",5.899,19.802,18.1036,4.52209,3.07985,0.936341,0.040554,0.465337,2.19894,2.08535,1.29593,0.04644,3.89794,0.222807,0.148067,0.0316109,0.353528,0.433758,0.0792528,0.24979,0.0654446,0.196846,0.332466,0.305549,0.383104,0.300507,0.688653,0.133314,4.70235,0.292097,,0.0242444,2.13801,-0.201747,91.3008,0.0242444,0,-0.17878642864525318,0.0910339504480362,0.0607532,999,,,,,,,15.9,2.65,15.9,2.65,,,,,,,,,,,,,,,,,,,"Hao-Yu  Lee","sa3017863",701678
"Willie MacIver","TEX",9.494,32.932,30.0446,6.33856,4.39965,1.29786,0.0680052,0.573043,3.20644,2.8064,2.18324,0.0104668,8.923,0.414419,0.199268,0.0904595,0.593574,0.550754,0.178068,0.210972,0.0662955,0.270952,0.244676,0.272101,0.315915,0.261464,0.588016,0.104944,4.34777,0.277885,,-0.00889607,2.51174,-1.37943,66.0619,-0.00889607,0.05,-1.3261767216026783,0.7825617678463459,0.0603491,999,,,,,,,23.8,2.644444444,23.8,2.644444444,,,,,,,,,,,,,,,,,,,"Willie MacIver","24641",680862
"Cody Freeman","TEX",46.037,178.15,165.645,38.8056,27.6698,7.38457,0.493528,3.25762,17.4975,16.8824,9.36875,0.361112,28.0392,1.31899,1.31154,0.505849,3.62224,2.38984,0.773827,0.23427,0.0525891,0.157391,0.334131,0.278609,0.343808,0.272227,0.622417,0.109538,4.0293,0.262038,,-0.0897676,15.1444,-5.90536,73.4764,-0.0897676,-0.61,-5.658932350575924,0.10044747591018677,0.0586402,999,,,,,,,131.9,2.867391304,131.9,2.867391304,,,,,,,,,,,,,,,,,,,"Cody Freeman","25629",683227
"Michael Helman","TEX",42.077,149.254,137.745,28.266,18.0435,6.10762,0.480419,3.63446,15.2143,13.508,8.52624,0.15179,35.5675,1.34287,0.915546,0.724754,1.80901,3.6813,0.887907,0.205206,0.0571257,0.238302,0.23972,0.256751,0.335678,0.259438,0.592429,0.130472,5.29686,0.247657,,0.18938,11.1382,-6.49736,64.6661,0.18938,0.7,-6.026316314935684,1.4575591087341309,0.0581465,999,,,,,,,108.6,2.585714285,108.6,2.585714285,,,,,,,,,,,,,,,,,,,"Michael Helman","24605",680737
"Eric Haase","SFG",6.868,23.859,21.8722,4.62072,3.08893,0.830768,0.0491196,0.651903,2.37509,2.3593,1.54474,0.00252166,7.88345,0.171475,0.134341,0.112226,0.381535,0.149078,0.045746,0.21126,0.0647446,0.330418,0.195947,0.267125,0.34315,0.268212,0.610275,0.13189,3.39653,0.294616,,-0.0206235,1.95046,-0.868668,71.7123,-0.0206235,0.04,-0.8205393683165312,0.5699382796883583,0.0555755,999,,,,,,,24.3,3.471428571,24.3,3.471428571,,,,,,,,,,,,,,,,,,,"Eric Haase","14111",606992
"Jhostynxon Garcia","PIT",76.643,264.223,242.906,56.5274,36.7025,11.4916,1.15474,7.17852,28.2153,29.2553,16.4117,0.325581,73.9828,2.54531,1.88364,0.476246,3.85343,3.58137,0.713861,0.232713,0.062113,0.280001,0.221831,0.2862,0.378187,0.289233,0.664387,0.145474,4.71243,0.301591,,0.0586393,26.1095,-5.1105,81.8352,0.0586393,0.08,-5.629816304892302,-2.619124338030815,0.0554352,999,,,,,,,241.4,3.135064935,241.4,3.135064935,,,,,,,,,,,,,,,,,,,"Jhostynxon Garcia","28142",691373
"Daniel Susac","SFG",22.94,88.517,82.3539,18.4957,12.6789,3.3522,0.273984,2.19062,9.02717,8.87306,4.60402,0.0690618,26.4432,0.908255,0.517215,0.133631,1.62117,0.895763,0.185994,0.224589,0.0520128,0.298736,0.17411,0.271635,0.351748,0.272593,0.623383,0.127159,4.22679,0.300626,,-0.0166516,7.55102,-2.90794,74.7131,-0.0166516,-1.51,-2.669521041214466,0.26006174087524414,0.0547907,999,,,,,,,66.2,2.878260869,66.2,2.878260869,,,,,,,,,,,,,,,,,,,"Daniel Susac","sa3019997",691740
"Ronny Mauricio","NYM",39.876,152.665,141.705,32.456,21.7727,6.26902,0.20029,4.21404,16.7761,15.8069,8.99939,1.02278,37.6167,0.908937,0.848295,0.203198,2.38047,4.22513,1.61972,0.229039,0.0589486,0.2464,0.239239,0.277869,0.36532,0.278237,0.643188,0.136281,4.56043,0.280393,,-0.0206704,13.7228,-4.31573,79.4872,-0.0206704,0.05,-3.732244508340955,-0.8244736902415752,0.0534566,999,,,,,,,124.2,3.105,124.2,3.105,,,,,,,,,,,,,,,,,,,"Ronny Mauricio","23698",677595
"Mark Canha","TEX",34.4,128.963,112.712,25.6498,17.9054,4.92104,0.402728,2.42069,13.9786,11.5052,11.4324,0.15233,25.6835,3.71389,0.893152,0.211199,2.8446,1.37654,0.443688,0.227569,0.0886486,0.199154,0.445126,0.316859,0.342805,0.295593,0.659664,0.115236,4.13848,0.271682,,-0.123582,13.4096,-1.82835,89.5723,-0.123582,-0.03,-1.7085644751787186,-2.212441710755229,0.0529662,999,,,,,,,112.8,3.317647058,112.8,3.317647058,,,,,,,,,,,,,,,,,,,"Mark Canha","11445",592192
"Dylan Carlson","CHC",27.667,106.276,94.0455,20.9959,14.1498,4.13103,0.450881,2.26424,11.3772,10.4708,9.77417,0.148095,24.8163,1.44328,0.819056,0.193969,1.78077,1.14638,0.347412,0.223253,0.0919696,0.233508,0.39386,0.303665,0.348995,0.289652,0.65266,0.125742,4.33414,0.276344,,-0.079484,10.5379,-2.01939,85.7981,-0.079484,-0.39,-1.86834155023098,-1.1585277318954468,0.0520729,999,,,,,,,88.9,3.175,88.9,3.175,,,,,,,,,,,,,,,,,,,"Dylan Carlson","20126",666185
"Brandon Lockridge","MIL",17.789,57.729,52.6849,12.2092,9.10022,2.43285,0.244301,0.431788,6.00962,3.93292,3.68418,0.109343,15.016,0.452296,0.341507,0.566071,0.959556,2.93513,0.576073,0.231739,0.0638185,0.260112,0.24535,0.285948,0.311778,0.265387,0.597726,0.0800384,6.35324,0.313406,,0.264452,4.5869,-2.23423,68.1384,0.264452,1.05,-1.9155448973178864,0.5009567737579346,0.0517773,999,,,,,,,34.9,1.938888888,34.9,1.938888888,,,,,,,,,,,,,,,,,,,"Brandon Lockridge","21496",663604
"Jhonny Pereda","SEA",12.692,37.024,33.4421,7.05105,5.29208,1.32366,0.0157174,0.419598,3.13452,3.0773,3.09342,0.0199485,9.3324,0.199142,0.184033,0.105286,0.83112,0.0272732,0.0114406,0.210843,0.0835517,0.252064,0.331471,0.280172,0.289005,0.256805,0.569177,0.0781615,1.61883,0.277767,,-0.0557718,2.68379,-1.69088,67.9784,-0.0557718,0,-1.4531010910868645,0.6801881194114685,0.0512988,999,,,,,,,18.1,1.392307692,18.1,1.392307692,,,,,,,,,,,,,,,,,,,"Jhonny Pereda","19802",640902
"Jonah Bride","TEX",12.172,41.761,36.6865,7.88354,5.65549,1.39024,0.115542,0.722266,4.12813,3.54408,4.17025,0.0579785,9.36999,0.524836,0.278107,0.101279,0.892322,0.138291,0.0514622,0.214889,0.0998599,0.224372,0.445065,0.301937,0.318146,0.279032,0.620083,0.103256,3.06346,0.266492,,-0.0613649,3.78079,-1.15359,78.1637,-0.0613649,0.01,-1.1361506320536137,0.197839492931962,0.0510575,999,,,,,,,35.1,2.925,35.1,2.925,,,,,,,,,,,,,,,,,,,"Jonah Bride","24703",681146
"Jacob Stallings","BAL",30.915,102.792,91.2332,18.093,13.0988,3.2922,0,1.70205,8.85037,8.5725,8.14711,0.0804275,28.7434,1.27028,0.584948,0.740007,2.07535,0.176433,0.107488,0.198317,0.0792583,0.279627,0.283443,0.271747,0.29037,0.253505,0.562117,0.0920537,1.93602,0.267073,,-0.156845,7.17578,-4.96989,60.6183,-0.156845,0,-4.928027793765068,1.8884479999542236,0.0509878,999,,,,,,,64.3,2.074193548,64.3,2.074193548,,,,,,,,,,,,,,,,,,,"Jacob Stallings","13723",607732
"Victor Mesa Jr.","TBR",10.656,36.013,33.1494,7.65777,5.09383,1.61593,0.123187,0.824818,3.54732,3.83751,2.23841,0.0561904,7.52687,0.212084,0.266402,0.146738,0.644336,0.402941,0.0800474,0.231008,0.0621556,0.209004,0.297389,0.281832,0.361833,0.280806,0.643665,0.130825,4.14504,0.272619,,-0.00162674,3.31227,-0.942944,77.0981,-0.00162674,0.02,-0.9737094154115766,0.18444443121552467,0.0460656,999,,,,,,,33,3,33,3,,,,,,,,,,,,,,,,,,,"Victor Mesa Jr.","25999",683748
"Nick Madrigal","LAA",13.47,55.062,50.6843,13.0514,10.5994,2.08171,0.215566,0.154749,5.39143,3.92093,2.68031,0.104717,6.1463,0.923618,0.324119,0.449604,1.53848,1.27621,0.414694,0.257504,0.048678,0.111625,0.436085,0.304974,0.316242,0.276366,0.621216,0.0587378,4.82527,0.288468,,-0.00765752,4.8658,-1.6402,73.7436,-0.00765752,0.03,-1.7116168676875532,0.2378703635185957,0.0431143,999,,,,,,,41.5,3.192307692,41.5,3.192307692,,,,,,,,,,,,,,,,,,,"Nick Madrigal","20521",663611
"Brock Wilken","MIL",12.083,46.146,41.1979,8.14974,4.86953,1.67309,0.0773888,1.52973,4.4157,5.58028,4.26735,0.0248805,15.2137,0.365981,0.262014,0.0527033,0.636977,0.109373,0.0244237,0.197819,0.092475,0.329687,0.280493,0.27733,0.353581,0.278472,0.630912,0.155762,2.4938,0.267838,,-0.0506978,4.1568,-1.29571,77.1018,-0.0506978,0,-1.303060531616211,0.1864660382270813,0.0428376,999,,,,,,,40.4,3.366666666,40.4,3.366666666,,,,,,,,,,,,,,,,,,,"Brock Wilken","sa3022499",694385
"Blake Dunn","CIN",11.401,38.156,33.9158,7.73745,5.62163,1.3123,0.141194,0.662326,4.18116,2.91355,2.89332,0.0193046,11.0969,0.832318,0.193504,0.321092,0.710218,1.16055,0.2718,0.228137,0.0758286,0.29083,0.260731,0.302976,0.333742,0.284674,0.636718,0.105605,5.64477,0.31656,,0.059223,3.6292,-0.879222,75.7158,0.059223,0.24,-1.0389737226068974,0.1813528724014759,0.0421362,999,,,,,,,37,3.363636363,37,3.363636363,,,,,,,,,,,,,,,,,,,"Blake Dunn","29487",694362
